FARM_ID,MSRM_DT,AREA_TPRT,AREA_HMDT,AREA_WDSP,INNER_TPRT,INNER_HMDT,INNER_CBDX_CTRN,EXTN_TPRT,PLT_LNGTH,LEAF_LNGTH,LEAF_WDTH,STEM_THNS,PLANT_AR_SQM,SHPMN_QTY,SHPMN_AMT
GBE_KRMLN_0030000g,2020-01-14 12:00,4.6,36,1.4,25.1,70.1,690,4.503259432011181,101.0302734,10.403902053833008,10.39798355102539,3.775130271911621,16500,,
GBE_KRMLN_0030000g,2020-01-14 13:00,5.2,34,1.6,28.5,67.8,478,5.165135598603198,104.53352355957031,10.349898338317871,10.141823768615723,3.975548744,16500,,
GBE_KRMLN_0030000g,2020-01-14 14:00,5.4,33,1.9,27.9,67,431,5.389772716,103.85668182373047,10.35587215423584,10.158027648925781,3.809757947921753,16500,,
GBE_KRMLN_0030000g,2020-01-14 15:00,5.5,33,2,26.9,65.3,408,5.486148121680211,102.1471176147461,10.301366806030273,9.965898513793945,4.080169200897217,16500,,
GBE_KRMLN_0030000g,2020-01-14 16:00,5.5,37,1.9,23.5,61.8,438,5.408805297051574,103.72350311279297,10.311397552490234,9.840251922607422,4.148725509643555,16500,,
GBE_KRMLN_0030000g,2020-01-14 17:00,4.2,42,1.5,17.3,79.3,542,4.187777694,112.43852996826172,10.528242111206055,10.946968078613281,3.938826084136963,16500,,
GBE_KRMLN_0030000g,2020-01-14 18:00,2.8,50,1.3,19.6,86.9,1190,2.8134685421987697,86.36680603027344,10.36126423,10.621687889099121,4.201399326324463,16500,,
GBE_KRMLN_0030000g,2020-01-14 19:00,1.6,56,1.3,18.9,84.9,843.8630387472656,1.6080701516633076,84.84372711,10.426129341125488,10.684721946716309,3.583958148956299,16500,,
GBE_KRMLN_0030000g,2020-01-14 20:00,0.5,62,0.9,18.2,84.8,868.9644041835352,0.5038805958335821,82.73805236816406,10.430624961853027,10.789179801940918,3.582688093185425,16500,,
GBE_KRMLN_0030000g,2020-01-14 21:00,-0.6,69,1,17.7,85.3,891.2808969773645,-0.551641897,82.35441589355469,10.324858665466309,11.066078186035156,3.575956344604492,16500,,
GBE_KRMLN_0030000g,2020-01-14 22:00,-1,71,0.7,17.3,84.9,903.1504227,-1.000699047,80.85289764404297,10.500926971435547,10.912367820739746,3.5800881385803223,16500,,
GBE_KRMLN_0030000g,2020-01-14 23:00,-1.6,76,0.3,16.7,84.5,923.6661527322005,-1.458523038,79.90206909179688,10.60103702545166,11.002848625183105,3.5882883071899414,16500,,
GBE_KRMLN_0030000g,2020-01-15 0:00,0,63,1.6,16.3,84.7,905.6086945296306,-0.142065814,79.62306213378906,11.76117992401123,11.988673210144043,3.737281560897827,16500,,
GBE_KRMLN_0030000g,2020-01-15 1:00,-0.6,65,1.4,16,84.4,916.2908454025146,-0.60727467,81.70368957519531,12.701029777526855,12.170626640319824,3.960796594619751,16500,,
GBE_KRMLN_0030000g,2020-01-15 2:00,-1.1,69,1.5,15.7,84.7,928.8302518,-1.163716116,82.12290954589844,12.951311111450195,12.252532958984375,4.020720005,16500,,
GBE_KRMLN_0030000g,2020-01-15 3:00,-2.6,78,0.5,15.4,84.5,952.8803520418227,-2.519229768,80.01021575927734,13.043281555175781,12.852879524230957,4.086119174957275,16500,,
GBE_KRMLN_0030000g,2020-01-15 4:00,-2.8,84,0.7,15.1,84.6,967.6005191730426,-2.86179331,80.58070373535156,12.981521606445312,12.831686973571777,4.38990593,16500,,
GBE_KRMLN_0030000g,2020-01-15 5:00,-4.1,88,0.1,14.9,84.6,981.5378201431931,-3.979314891,80.45675659179688,12.979972839355469,12.815552711486816,4.3834357261657715,16500,,
GBE_KRMLN_0030000g,2020-01-15 6:00,-3.6,90,0.7,14.6,84.5,988.1576028157019,-3.583308631,80.52578735351562,12.953035354614258,12.786393165588379,4.105485916137695,16500,,
GBE_KRMLN_0030000g,2020-01-15 7:00,-2.9,84,0.8,14.3,84.7,981.8422704780454,-2.97797371,80.60032653808594,13.025459289550781,13.171287536621094,4.355484485626221,16500,,
GBE_KRMLN_0030000g,2020-01-15 8:00,-3.6,88,1.3,14.2,85.4,991.0605091508974,-3.350517354,80.63795471191406,12.973358154296875,12.779806137084961,4.302070617675781,16500,,
GBE_KRMLN_0030000g,2020-01-15 9:00,-0.5,73,0.9,14.8,88.4,943.7604305523507,-0.594266275,168.39651489257812,13.203690528869629,13.057494163513184,4.068464279174805,16500,,
GBE_KRMLN_0030000g,2020-01-15 10:00,1,60,2,16.3,90.6,890.2058409086238,0.9797790290597337,102.06269073486328,12.60263729095459,12.591002464294434,3.8498971462249756,16500,,
GBE_KRMLN_0030000g,2020-01-15 11:00,2.3,52,1.4,24.3,69.2,913,2.3002304742609256,84.43466949,10.047106742858887,10.359914779663086,4.068019866943359,16500,,
GBE_KRMLN_0030000g,2020-01-15 12:00,3.7,43,2.3,32.8,55.5,561,3.623572327517776,91.00393676757812,10.158970832824707,10.259417533874512,3.6955416202545166,16500,,
GBE_KRMLN_0030000g,2020-01-15 13:00,4,37,1.7,31.8,55.1,468,3.9884246760027167,92.51016998291016,10.417959213256836,10.262598991394043,3.7855100631713867,16500,,
GBE_KRMLN_0030000g,2020-01-15 14:00,4.2,33,2.2,31.7,53.9,481,4.208109361972345,99.75538635253906,10.407841682434082,10.331902503967285,3.6289355754852295,16500,,
GBE_KRMLN_0030000g,2020-01-15 15:00,4.6,32,2.2,31.1,52.7,412,4.5294946242966425,99.33253479003906,10.407841682434082,10.33643627166748,3.6055541038513184,16500,,
GBE_KRMLN_0030000g,2020-01-15 16:00,4,30,2.2,24.3,53,466,3.9666626856145095,89.73019409179688,10.414583206176758,10.325708389282227,3.772824287414551,16500,,
GBE_KRMLN_0030000g,2020-01-15 17:00,3,39,1.8,20.8,97.4,726,2.985743097,95.64823913574219,10.051769256591797,10.763248443603516,3.913353681564331,16500,,
GBE_KRMLN_0030000g,2020-01-15 18:00,1.8,45,0.6,21,92.1,1398,1.8260258146892367,79.07301330566406,10.053969383239746,10.857401847839355,3.566337823867798,16500,,
GBE_KRMLN_0030000g,2020-01-15 19:00,1,48,0.8,19.5,92.3,814.1643065101248,0.9927017012461148,83.02760314941406,10.424734115600586,10.72826099395752,3.575178384780884,16500,,
GBE_KRMLN_0030000g,2020-01-15 20:00,0,55,1.8,18.2,93.4,849.3951555836337,0.067848662,83.15730285644531,10.417213439941406,10.664389610290527,3.567340374,16500,,
GBE_KRMLN_0030000g,2020-01-15 21:00,0,57,2,17.5,95.1,862.4714232011715,-0.006105372,89.78956604003906,10.46419620513916,10.732061386108398,3.661543369293213,16500,,
GBE_KRMLN_0030000g,2020-01-15 22:00,-0.1,57,1.2,16.8,95.2,874.9603586373466,-0.156627674,81.58267211914062,10.490400314331055,10.830503463745117,3.6436712741851807,16500,,
GBE_KRMLN_0030000g,2020-01-15 23:00,-1,63,1.3,16.1,96.3,897.8453827317312,-1.017325092,81.28338623046875,11.248489379882812,11.431840896606445,3.7685234546661377,16500,,
GBE_KRMLN_0030000g,2020-01-16 0:00,-2.2,73,0.5,15.7,95.9,924.3463465630063,-2.095298775,80.625,12.601617813110352,12.075264930725098,4.0685248374938965,16500,,
GBE_KRMLN_0030000g,2020-01-16 1:00,-1.8,71,0.9,15.3,96.7,925.9913784878661,-1.860200605,81.81179809570312,12.44271183013916,11.968995094299316,4.115000247955322,16500,,
GBE_KRMLN_0030000g,2020-01-16 2:00,-2.4,71,0.9,14.9,96.9,934.8259574132117,-2.380086144,81.86203002929688,12.443501472473145,12.174278259277344,4.134890556335449,16500,,
GBE_KRMLN_0030000g,2020-01-16 3:00,-2.6,73,0.9,14.5,97,945.3680881,-2.650229398,80.67523193359375,12.505914688110352,12.389820098876953,4.138218879699707,16500,,
GBE_KRMLN_0030000g,2020-01-16 4:00,-3.6,80,0.1,14,97,967.9733259,-3.550306151,80.76291656,12.646862030029297,12.441238403320312,4.148651123046875,16500,,
GBE_KRMLN_0030000g,2020-01-16 5:00,-3.9,79,0.1,13.7,97.7,971.8987641181357,-3.827165803,80.76291656,12.646862030029297,12.441238403320312,4.164113521575928,16500,,
GBE_KRMLN_0030000g,2020-01-16 6:00,-3.2,80,0.3,13.6,97.7,972.7107762705755,-3.190602196,80.52568054199219,12.646862030029297,12.441238403320312,4.148074626922607,16500,,
GBE_KRMLN_0030000g,2020-01-16 7:00,-2.4,73,1.1,13.5,98.3,960.5529131053561,-2.436179486,80.70360565185547,12.515963554382324,12.437085151672363,4.138583183288574,16500,,
GBE_KRMLN_0030000g,2020-01-16 8:00,-2.2,70,0.9,13.3,98.9,958.1560182442321,-2.135488476,82.42694091796875,12.428068161010742,12.35405158996582,4.135254859924316,16500,,
GBE_KRMLN_0030000g,2020-01-16 9:00,-1.1,64,2.2,14,99.5,932.4196911532756,-1.025749949,82.86044311523438,11.499439239501953,11.83784294128418,3.8547427654266357,16500,,
GBE_KRMLN_0030000g,2020-01-16 10:00,1.1,49,1,16.1,78.07709268319954,892.9585439744593,1.0151682504050559,82.75870513916016,10.853339195251465,11.223444938659668,4.242830753326416,16500,,
GBE_KRMLN_0030000g,2020-01-16 11:00,2,37,1.6,17.8,73.7,1024,1.992200306929378,86.99162292480469,10.398910522460938,10.483139991760254,3.5713489055633545,16500,,
GBE_KRMLN_0030000g,2020-01-16 12:00,2.8,34,1.6,23.2,71.4,657,2.871415385573444,87.64192199707031,10.418179512023926,10.564922332763672,3.6951661109924316,16500,,
GBE_KRMLN_0030000g,2020-01-16 13:00,4.7,27,1.1,33.8,64.8,447,4.646260218836903,98.83766174316406,10.414327621459961,10.340725898742676,3.601511001586914,16500,,
GBE_KRMLN_0030000g,2020-01-16 14:00,5.8,22,1.8,39,55.5,422,5.74714738,102.01814270019531,10.312438011169434,9.979495049,3.999786138534546,16500,,
GBE_KRMLN_0030000g,2020-01-16 15:00,6.2,23,0.8,33.7,56,392,6.1852028733414555,104.64643859863281,10.365960121154785,10.096485137939453,3.951455832,16500,,
GBE_KRMLN_0030000g,2020-01-16 16:00,6.6,23,1.3,28,56.4,409,6.437685653,108.89981079101562,10.326668739318848,9.782408714294434,4.327808380126953,16500,,
GBE_KRMLN_0030000g,2020-01-16 17:00,4.6,32,1.1,17.9,65.4,423,4.654562829845031,108.2724609,10.403241157531738,10.412942886352539,3.474275588989258,16500,,
GBE_KRMLN_0030000g,2020-01-16 18:00,3.6,36,1.5,19.8,99.2,1182,3.5557196409532086,98.46932983398438,10.026603698730469,10.724899291992188,4.048988342285156,16500,,
GBE_KRMLN_0030000g,2020-01-16 19:00,1.8,46,1.1,19.5,96.7,802.8414843046548,1.9015506383156833,92.57182312011719,10.071039199829102,10.65977668762207,3.7755377292633057,16500,,
GBE_KRMLN_0030000g,2020-01-16 20:00,1.5,43,1.3,18.6,95.7,816.4772612469144,1.5209415632176113,93.69224548339844,10.074170112609863,10.663227081298828,3.7258617877960205,16500,,
GBE_KRMLN_0030000g,2020-01-16 21:00,1.5,40,2.3,18,96.5,821.5300785698631,1.4029633900649874,93.69384002685547,10.071828842163086,10.658988952636719,3.733043670654297,16500,,
GBE_KRMLN_0030000g,2020-01-16 22:00,0,46,0.7,17.5,96.1,844.8916560025622,0.068036314,89.91798400878906,10.473483085632324,10.78426456451416,3.6714508533477783,16500,,
GBE_KRMLN_0030000g,2020-01-16 23:00,-0.4,51,0.7,16.7,96.3,867.4586304367804,-0.413638393,83.55237579345703,10.332740783691406,10.901300430297852,3.6953306198120117,16500,,
GBE_KRMLN_0030000g,2020-01-17 0:00,-1.1,56,0.1,16.3,97.2,883.1640451350802,-1.066353985,82.38220977783203,11.290176391601562,11.850982666015625,3.7962870597839355,16500,,
GBE_KRMLN_0030000g,2020-01-17 1:00,-1.3,58,0.1,16.1,97.9,889.4385900884896,-1.297110473,82.29398345947266,11.266996383666992,11.787915229797363,3.820434093475342,16500,,
GBE_KRMLN_0030000g,2020-01-17 2:00,-1.5,60,0.3,15.8,98.1,898.1009125654138,-1.491629019,81.75669860839844,12.239402770996094,11.766975402832031,3.830336570739746,16500,,
GBE_KRMLN_0030000g,2020-01-17 3:00,-1.6,60,0.1,15.5,97.7,904.2135461809648,-1.581165993,81.74935913085938,12.239402770996094,11.768495559692383,3.871202230453491,16500,,
GBE_KRMLN_0030000g,2020-01-17 4:00,-1.4,59,0,15.3,98.4,904.6550851505826,-1.434503206,81.74935913085938,12.239402770996094,11.744034767150879,3.8658547401428223,16500,,
GBE_KRMLN_0030000g,2020-01-17 5:00,-1.7,63,0.3,15.1,98.5,915.0032269366138,-1.720549669,81.35691833496094,12.239402770996094,12.054445266723633,3.873725414276123,16500,,
GBE_KRMLN_0030000g,2020-01-17 6:00,-2.3,72,0.2,14.9,98.6,933.8035841827975,-2.264312236,82.27738952636719,12.544233322143555,12.174278259277344,4.1390838623046875,16500,,
GBE_KRMLN_0030000g,2020-01-17 7:00,-2.4,71,0.1,14.7,98.7,936.0457271939943,-2.360509849,81.94971466064453,12.543703079223633,12.174278259277344,4.161844253540039,16500,,
GBE_KRMLN_0030000g,2020-01-17 8:00,-2,70,0,14.4,98.8,938.3096026474277,-1.961456271,82.27928161621094,12.522672653198242,12.244779586791992,4.138578414916992,16500,,
GBE_KRMLN_0030000g,2020-01-17 9:00,-1.1,71,0.1,14.9,86.27873274279155,943.8133353690936,-1.07902072,82.18997192382812,12.93981647491455,12.84659194946289,4.105677604675293,16500,,
GBE_KRMLN_0030000g,2020-01-17 10:00,0,59,0.2,16.9,80.22507753299661,894.8437553417941,0.066518747,85.49576568603516,10.778772354125977,10.785637855529785,4.090763092041016,16500,,
GBE_KRMLN_0030000g,2020-01-17 11:00,2.1,45,0.8,19.3,80.9,1168,2.046278582910684,82.90921020507812,10.394301414489746,10.61104965209961,3.804274797439575,16500,,
GBE_KRMLN_0030000g,2020-01-17 12:00,3.4,35,0.8,25.6,74.4,748,3.352311052694736,87.45664978027344,10.458173751831055,10.645401000976562,3.7839112281799316,16500,,
GBE_KRMLN_0030000g,2020-01-17 13:00,4,34,0.7,28.9,68.6,478,4.060270154532814,89.71255493164062,10.44609546661377,10.570463180541992,3.5998387336730957,16500,,
GBE_KRMLN_0030000g,2020-01-17 14:00,5.6,29,0.7,30.8,67.8,391,5.524085200879994,99.79277801513672,10.362046241760254,10.27865219116211,3.6344962120056152,16500,,
GBE_KRMLN_0030000g,2020-01-17 15:00,6.1,25,0.4,30.4,64.5,358,6.035842754827198,101.78361511230469,10.367329597473145,10.380838394165039,3.728672504425049,16500,,
GBE_KRMLN_0030000g,2020-01-17 16:00,5.8,29,0.8,21.1,68.4,374,5.742995848688147,98.97621918,10.37893295288086,10.328742980957031,3.645263433456421,16500,,
GBE_KRMLN_0030000g,2020-01-17 17:00,4.8,41,0.2,17.1,87.2,520,4.735252374508923,101.28853607177734,10.731860160827637,11.615278244018555,3.8633689880371094,16500,,
GBE_KRMLN_0030000g,2020-01-17 18:00,2.9,51,0.8,19.7,99.4,1171,2.9155004029293083,90.09736633300781,10.03216552734375,10.598283767700195,4.2638444900512695,16500,,
GBE_KRMLN_0030000g,2020-01-17 19:00,1.1,58,0.8,18.6,94.8,841.2457551792177,1.2901410256149872,82.40530395507812,10.438271522521973,10.783634185791016,3.631037473678589,16500,,
GBE_KRMLN_0030000g,2020-01-17 20:00,2.1,46,1.8,17.6,94.5,837.9001670370502,2.049365288747386,83.50441742,10.17420768737793,11.140972137451172,3.575547456741333,16500,,
GBE_KRMLN_0030000g,2020-01-17 21:00,2.2,40,1.1,16.9,95.6,839.5304673081775,2.173572970365092,88.68179321289062,10.410134315490723,11.165735244750977,3.8491058349609375,16500,,
GBE_KRMLN_0030000g,2020-01-17 22:00,2,42,1.4,16.2,96.2,854.6960839366632,1.9663557933591473,83.47103881835938,11.444697380065918,11.928267478942871,3.783586263656616,16500,,
GBE_KRMLN_0030000g,2020-01-17 23:00,1.3,45,1.3,15.7,96.5,869.9508423,1.3372021905234788,83.38391113,11.714142799377441,12.011750221252441,3.7585184574127197,16500,,
GBE_KRMLN_0030000g,2020-01-18 0:00,1.1,48,1.9,15.3,97.3,881.0867397687032,1.174606157913082,83.54258728027344,11.821880340576172,11.976761817932129,3.8777003288269043,16500,,
GBE_KRMLN_0030000g,2020-01-18 1:00,2,44,1.4,15.2,97.9,873.0307991606844,1.947655776001737,83.83244323730469,11.714142799377441,12.052254676818848,3.8445215225219727,16500,,
GBE_KRMLN_0030000g,2020-01-18 2:00,2.1,45,1.5,15,98,877.5459349629239,2.0642495881199303,83.78234863,11.714142799377441,12.105323791503906,3.8445215225219727,16500,,
GBE_KRMLN_0030000g,2020-01-18 3:00,1.7,47,2.1,14.8,98.7,884.5129132869697,1.7324927771534098,83.18120574951172,11.320779800415039,12.154831886291504,3.858182430267334,16500,,
GBE_KRMLN_0030000g,2020-01-18 4:00,1.8,45,1.9,14.6,98.8,884.5799098466905,1.8082321631917035,83.66458892822266,11.705883026123047,12.128289222717285,3.834362030029297,16500,,
GBE_KRMLN_0030000g,2020-01-18 5:00,2,46,2.3,14.6,99.4,884.6082355712692,1.9872121918474044,83.49386596679688,11.148122787475586,12.154831886291504,3.873886823654175,16500,,
GBE_KRMLN_0030000g,2020-01-18 6:00,2,47,1.7,14.8,99.3,882.7123092453908,2.005818634533309,83.83266449,11.708495140075684,12.152958869934082,3.955237389,16500,,
GBE_KRMLN_0030000g,2020-01-18 7:00,2.1,45,2.2,14.8,99.3,879.4006663983934,2.097397339,83.23106384277344,11.148122787475586,12.107196807861328,3.8802061080932617,16500,,
GBE_KRMLN_0030000g,2020-01-18 8:00,2.1,45,1.6,14.9,99.8,877.0128888748786,2.1563357307796314,83.71444702148438,11.714142799377441,12.105323791503906,3.9035449028015137,16500,,
GBE_KRMLN_0030000g,2020-01-18 9:00,2.9,44,1.7,15.4,77.42009406,892.4171271815574,2.9217879405730205,83.45592498779297,11.223896026611328,11.529637336730957,4.289686203,16500,,
GBE_KRMLN_0030000g,2020-01-18 10:00,3.9,41,3.1,17.4,74.18923201518169,853.5534507299856,3.9604855821789684,93.34708404541016,10.584519386291504,10.540275573730469,4.035650253295898,16500,,
GBE_KRMLN_0030000g,2020-01-18 11:00,5.8,35,2,21.9,76.9,868,5.7577408747724474,106.07786560058594,10.320242881774902,9.736898422241211,4.571342468261719,16500,,
GBE_KRMLN_0030000g,2020-01-18 12:00,7.1,32,2.2,31.1,65.5,538,7.025018913108044,107.24549865722656,10.290522575378418,9.737744331359863,4.318983554840088,16500,,
GBE_KRMLN_0030000g,2020-01-18 13:00,7.4,24,2,31.3,54.3,537,7.351949267049005,107.97286224365234,10.302146911621094,9.609048843383789,4.695761680603027,16500,,
GBE_KRMLN_0030000g,2020-01-18 14:00,7,21,2.8,26.2,58.5,557,7.076269051620106,90.92951965332031,10.295979499816895,10.110712051391602,4.4510722160339355,16500,,
GBE_KRMLN_0030000g,2020-01-18 15:00,7.8,23,1.8,30.3,60.7,499,7.757089055843734,110.05655670166016,10.288135528564453,9.599765778,4.866097450256348,16500,,
GBE_KRMLN_0030000g,2020-01-18 16:00,8,20,1.5,27.7,54.7,484,7.899757258791445,110.18340301513672,10.303279876708984,9.575730323791504,4.902980327606201,16500,,
GBE_KRMLN_0030000g,2020-01-18 17:00,6.8,19,1.7,19.3,80.9,673,6.785268044047115,110.56793975830078,10.324689865112305,9.852812767028809,4.685351848602295,16500,,
GBE_KRMLN_0030000g,2020-01-18 18:00,5.5,23,1.4,20.8,98.2,1251,5.486023429759687,108.88247680664062,10.088383674621582,10.477594375610352,4.651030540466309,16500,,
GBE_KRMLN_0030000g,2020-01-18 19:00,4,28,0.9,19.8,92.7,768.3571274035538,4.011496807621464,88.04994201660156,10.045339584350586,10.652809143066406,3.7761268615722656,16500,,
GBE_KRMLN_0030000g,2020-01-18 20:00,2.7,37,0.5,18.5,93.5,807.9730296875086,2.6811531637901953,84.20953369140625,10.054900169372559,10.765463829040527,3.9712862968444824,16500,,
GBE_KRMLN_0030000g,2020-01-18 21:00,1,47,0.2,17.7,94.9,840.9304784638128,1.1144488652568627,81.45860290527344,10.494280815124512,11.021636009216309,3.586925983428955,16500,,
GBE_KRMLN_0030000g,2020-01-18 22:00,1,49,1,16.9,95.1,857.6644469142393,0.9830628568006121,89.20622253417969,10.79201602935791,10.946894645690918,3.863280773162842,16500,,
GBE_KRMLN_0030000g,2020-01-18 23:00,0.7,47,1.3,16.3,96.1,864.9846427121074,0.6392659051587244,83.30954742,11.247696876525879,11.860894203186035,3.6819746494293213,16500,,
GBE_KRMLN_0030000g,2020-01-19 0:00,-0.5,52,0.5,15.7,96.5,886.5617342293409,-0.466205327,83.30403900146484,11.956900596618652,11.999208450317383,3.750864267349243,16500,,
GBE_KRMLN_0030000g,2020-01-19 1:00,-1.2,57,0.3,15.2,96.8,904.7819188,-1.147853122,82.02161407470703,12.239402770996094,11.893092155456543,3.8763461112976074,16500,,
GBE_KRMLN_0030000g,2020-01-19 2:00,-1.2,60,0.4,14.9,97.5,913.5995593145333,-1.175520054,82.02161407470703,12.239402770996094,11.893092155456543,3.898125171661377,16500,,
GBE_KRMLN_0030000g,2020-01-19 3:00,-0.9,63,0.7,14.6,98.2,921.3785497910192,-0.896180757,81.71030426,12.239402770996094,12.054445266723633,3.8891263008117676,16500,,
GBE_KRMLN_0030000g,2020-01-19 4:00,-0.6,68,0.5,14.4,98.2,931.2590969,-0.568943836,170.0591278076172,12.993782997131348,12.36496639251709,4.140776157,16500,,
GBE_KRMLN_0030000g,2020-01-19 5:00,0.2,63,0.6,14.3,98.2,922.8286138590021,0.14777252948969416,81.99374389648438,12.378894805908203,12.268198013305664,4.002883434295654,16500,,
GBE_KRMLN_0030000g,2020-01-19 6:00,0.2,63,0.7,14.4,98.8,920.313844,0.20949730974737485,82.06055450439453,12.378894805908203,12.268198013305664,4.002883434295654,16500,,
GBE_KRMLN_0030000g,2020-01-19 7:00,0.4,64,0.2,14.4,99.4,920.3421697291288,0.3903291021745544,82.60665130615234,12.378894805908203,12.248229026794434,3.9871394634246826,16500,,
GBE_KRMLN_0030000g,2020-01-19 8:00,0.4,68,0,14.4,99.4,926.2730220524872,0.4498768914866712,170.0336151123047,12.993782997131348,12.356415748596191,4.241033077,16500,,
GBE_KRMLN_0030000g,2020-01-19 9:00,1.1,67,0,14.6,100,918.0992064511404,1.1349373448373363,103.46630096435547,12.661151885986328,12.63047981262207,4.313330173492432,16500,,
GBE_KRMLN_0030000g,2020-01-19 10:00,2.2,63,0.2,15.5,83.23652066845979,913.8729609,2.2581516404232516,101.54718017578125,13.724447250366211,13.215654373168945,3.9702465534210205,16500,,
GBE_KRMLN_0030000g,2020-01-19 11:00,4.1,59,0.6,17.4,77.24817553,1348,4.110653316099404,113.57966613769531,10.559008598327637,12.007756233215332,4.705006122589111,16500,,
GBE_KRMLN_0030000g,2020-01-19 12:00,6.1,58,1.2,26.8,74.7,827,6.096759631831442,106.93456268310547,10.30157757,9.713463783,4.414515495300293,16500,,
GBE_KRMLN_0030000g,2020-01-19 13:00,8.2,46,2.4,34.2,61.3,530,8.042228063662439,93.08444213867188,9.796495438,9.760105133,4.8506574630737305,16500,,
GBE_KRMLN_0030000g,2020-01-19 14:00,8,45,2.3,28.2,61.7,469,8.009057866111304,109.17941284179688,9.802464485168457,9.697643280029297,5.042130947113037,16500,,
GBE_KRMLN_0030000g,2020-01-19 15:00,8.1,45,2.7,22.2,77.4,474,8.089483560222769,94.64464569091797,9.813421249389648,9.765110016,4.996286869049072,16500,,
GBE_KRMLN_0030000g,2020-01-19 16:00,8.1,43,3.9,20.8,70.5,476,8.038021198258912,93.33858489990234,10.084196090698242,9.637512207,4.983768939971924,16500,,
GBE_KRMLN_0030000g,2020-01-19 17:00,7.2,46,2.3,17.5,74.6,493,7.209274522148401,116.25914001464844,9.984584808,10.628315925598145,4.442955971,16500,,
GBE_KRMLN_0030000g,2020-01-19 18:00,6.5,46,2.5,18.6,99.5,1142,6.496840849591466,96.92980957,9.925182342529297,10.074742317199707,4.811997890472412,16500,,
GBE_KRMLN_0030000g,2020-01-19 19:00,5.7,49,1.9,18.7,97.5,806.7937611228865,5.744787855756887,110.02616882324219,10.094552040100098,10.664402961730957,4.882124900817871,16500,,
GBE_KRMLN_0030000g,2020-01-19 20:00,5.6,45,2.6,17.9,96.1,817.0095450685919,5.554425258737663,102.85930633544922,9.940466881,10.398906707763672,4.497014523,16500,,
GBE_KRMLN_0030000g,2020-01-19 21:00,4.8,52,1.3,17.5,96.6,836.5345719376387,4.792503830160334,119.0086669921875,10.24544906616211,11.54065227508545,4.7821879386901855,16500,,
GBE_KRMLN_0030000g,2020-01-19 22:00,3.9,58,0.4,16.7,95.8,863.5852661886615,3.936571948510813,126.19720458984375,11.206674575805664,11.696730613708496,4.773343563079834,16500,,
GBE_KRMLN_0030000g,2020-01-19 23:00,3.5,63,0,15.9,96.9,885.0093096444431,3.539293689013997,105.15349578857422,12.645584106445312,13.507442474365234,4.483143329620361,16500,,
GBE_KRMLN_0030000g,2020-01-20 0:00,3.6,66,0.4,15.7,97.6,891.7279176227374,3.634802757725396,109.98603057861328,12.619701385498047,13.413412094116211,5.1602253913879395,16500,,
GBE_KRMLN_0030000g,2020-01-20 1:00,4.2,60,1.3,15.5,97.7,884.1329784325087,4.166777793978455,143.29786682128906,13.54919434,14.076558113098145,5.044955253601074,16500,,
GBE_KRMLN_0030000g,2020-01-20 2:00,4.3,57,1.9,15.4,98.4,880.2024920569378,4.282108769738545,142.8854522705078,13.536419868469238,13.784709930419922,5.040727138519287,16500,,
GBE_KRMLN_0030000g,2020-01-20 3:00,4.2,55,2.3,15.3,98.4,879.3360984494045,4.173063470831227,142.7951202392578,12.978657722473145,13.755995750427246,5.023608207702637,16500,,
GBE_KRMLN_0030000g,2020-01-20 4:00,3.7,56,1.5,15,98.6,887.5543579014438,3.726203612553989,106.85287475585938,12.621715545654297,13.155431747436523,4.8990798,16500,,
GBE_KRMLN_0030000g,2020-01-20 5:00,3.6,57,1.2,14.8,98.7,892.7619270743197,3.6079667098685118,106.07037353515625,12.620553970336914,13.096152305603027,4.482952117919922,16500,,
GBE_KRMLN_0030000g,2020-01-20 6:00,3.6,61,2.2,14.7,99.3,899.6836412808816,3.5896413647187844,105.1838607788086,12.05904483795166,13.01879596710205,4.510131359100342,16500,,
GBE_KRMLN_0030000g,2020-01-20 7:00,3.4,62,1.4,14.6,99.4,903.4846112702478,3.4414070104583256,103.07154083251953,12.619964599609375,12.976104736328125,4.508982181549072,16500,,
GBE_KRMLN_0030000g,2020-01-20 8:00,3.8,60,1.8,14.3,98.9,905.0277276,3.812463426926452,106.48978424072266,12.626230239868164,13.196518898010254,4.961683750152588,16500,,
GBE_KRMLN_0030000g,2020-01-20 9:00,4.3,58,1.6,14.7,82.71237267900878,913.8769998,4.339825321692047,144.1683807373047,14.838608741760254,13.887600898742676,4.962568283081055,16500,,
GBE_KRMLN_0030000g,2020-01-20 10:00,5.4,54,2.2,17.4,78.35324758759246,862.3474901,5.366641820087895,121.79476165771484,9.979943275,10.310358047485352,5.074944496154785,16500,,
GBE_KRMLN_0030000g,2020-01-20 11:00,6,48,3.2,16.1,87.5,1158,5.9751089915238875,122.17891693115234,12.66988754272461,12.33240032196045,4.921065330505371,16500,,
GBE_KRMLN_0030000g,2020-01-20 12:00,6.2,47,3.6,18.2,88.1,704,6.271414747955501,86.12268066,10.277430534362793,10.17455768585205,4.506865025,16500,,
GBE_KRMLN_0030000g,2020-01-20 13:00,7.5,36,2.6,29.1,66.5,528,7.4633422625559165,92.97299194335938,10.294224739074707,9.756700516,4.741580009460449,16500,,
GBE_KRMLN_0030000g,2020-01-20 14:00,8.3,30,2.1,35.1,60.7,453,8.195540265,108.03701782226562,10.287766456604004,9.581170082092285,4.8120880126953125,16500,,
